city_ascii_wc,parameter,value_mean_mean,value_median_median,value_std_mean,value_min_min,value_max_max,value_count_sum,annee_debut,annee_fin,nb_annees,inclut_covid,population_wc_first,lat_wc_first,lon_wc_first,country_iso3_wc_first,country_iso2_wc_first,country_name_first,region_first,income_level_first,acces_eau_potable_pct_mean,agriculture_pct_pib_mean,consommation_privee_mean,croissance_pib_mean,croissance_urbaine_mean,densite_population_mean,eau_douce_km3_mean,electricite_charbon_pct_mean,electricite_par_habitant_mean,energie_par_habitant_mean,energie_renouvelable_pct_mean,esperance_vie_mean,foret_pct_mean,indice_gini_mean,industrie_pct_pib_mean,passagers_aeriens_mean,pertes_electricite_pct_mean,pib_par_habitant_mean,pib_total_mean,pop_urbaine_pct_mean,population_totale_mean,scolarisation_secondaire_pct_mean,services_pct_pib_mean,superficie_km2_mean,voies_ferrees_km_mean,intensite_energetique_mean,ratio_charbon_renouvelables_mean,secteur_secondaire_pct_mean,niveau_developpement_first,niveau_urbanisation_first,mix_energetique_first,taille_ville_first,periode,robustesse,controle_covid,mesures_par_jour,qualite_donnees,coeff_variation
Budapest,pm25,11.82212563298503,9.41256275,33.21672213946797,0.585,6354.917,20937,2020,2023,4,1,1686222.0,47.4983,19.0408,HUN,HU,Hungary,Europe & Central Asia,High income,97.9799687106136,3.2216320538615877,8152.9797994499295,1.5548659037874064,-0.32442316452587744,105.4640888669735,4.548373333333333,8.791689737957375,4640.063017992918,2688.030803409315,15.05,75.53109756097562,22.472358371685324,,24.457572172766373,32906344.5,8.042478585237932,19019.053906396875,182998517593.37125,70.2371173586787,9624652.75,102.50394439697277,57.51271384941228,91260.0,7812.35,0.14338172941665767,0.6103161131851067,27.67920422662796,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,11.46604600219058,Élevée,2.8073334555261984
Budapest,so2,4.077563717535208,3.575436,3.601899935063456,0.0,483.5927,41153,2019,2023,5,1,1686222.0,47.4983,19.0408,HUN,HU,Hungary,Europe & Central Asia,High income,97.98120115989006,3.2423158674307118,8059.147924694092,2.259329713207791,-0.28872680110611176,105.6178720140258,4.52704875,9.473642245587381,4611.148737375752,2700.27290648973,14.566666666666668,75.68878048780488,22.4803412228797,,24.492805262894517,34285750.2,8.35402019576901,18617.81509618148,179386150481.49542,70.28099942893513,9638687.0,102.5154830932618,57.32827550631756,91260.0,7737.466666666667,0.14702305091968065,0.6854493785642127,27.73512113032523,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,22.53723986856517,Élevée,0.8811850246178901
Buenos Aires,co,0.25255410416842217,0.0,0.27150180377705474,0.0,2.3,34147,2021,2023,3,0,16710000.0,-34.6036,-58.3814,ARG,AR,Argentina,Latin America & Caribbean ,Upper middle income,,6.5598768349918934,8392.513931257354,4.8689231110452535,0.3452876234941276,16.59651939630233,37.69,1.6836301035334535,2865.9340683140235,1794.1136284679699,9.2,75.71633333333334,10.361079162540634,41.833333333333336,24.261179526313565,14689477.666666666,19.646742733071367,12987.351299285167,590006509913.43,92.11220967649393,45419528.666666664,111.81949339035833,53.18908052270913,2736690.0,,0.1400516676464432,0.1782484646630902,30.821056361305462,Moyen-Faible,Très urbain,Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,18.700438116100766,Élevée,1.0340794505459066
Buenos Aires,no2,0.006599032324216866,0.0,0.008201332451581033,0.0,0.068,34158,2021,2023,3,0,16710000.0,-34.6036,-58.3814,ARG,AR,Argentina,Latin America & Caribbean ,Upper middle income,,6.5598768349918934,8392.513931257354,4.8689231110452535,0.3452876234941276,16.59651939630233,37.69,1.6836301035334535,2865.9340683140235,1794.1136284679699,9.2,75.71633333333334,10.361079162540634,41.833333333333336,24.261179526313565,14689477.666666666,19.646742733071367,12987.351299285167,590006509913.43,92.11220967649393,45419528.666666664,111.81949339035833,53.18908052270913,2736690.0,,0.1400516676464432,0.1782484646630902,30.821056361305462,Moyen-Faible,Très urbain,Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,18.706462212486308,Élevée,0.4940849738340375
Buenos Aires,pm10,17.441937139775156,14.0,16.18799850383483,0.0,232.0,34137,2021,2023,3,0,16710000.0,-34.6036,-58.3814,ARG,AR,Argentina,Latin America & Caribbean ,Upper middle income,,6.5598768349918934,8392.513931257354,4.8689231110452535,0.3452876234941276,16.59651939630233,37.69,1.6836301035334535,2865.9340683140235,1794.1136284679699,9.2,75.71633333333334,10.361079162540634,41.833333333333336,24.261179526313565,14689477.666666666,19.646742733071367,12987.351299285167,590006509913.43,92.11220967649393,45419528.666666664,111.81949339035833,53.18908052270913,2736690.0,,0.1400516676464432,0.1782484646630902,30.821056361305462,Moyen-Faible,Très urbain,Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,18.694961664841184,Élevée,0.9275760263277792
Cape Town,no2,0.005033570524303433,0.003566,0.005101970919110133,0.0,0.044184,5937,2021,2023,3,0,4770313.0,-33.9253,18.4239,ZAF,ZA,South Africa,Sub-Saharan Africa ,Upper middle income,76.16649977830726,2.532939323209457,3839.109992786153,2.5742966061604835,1.5036791968964167,51.40959505615137,21.0,82.49168320340974,3390.07491031357,2000.4795271596633,9.7,64.53433333333332,13.995078683362332,,24.815532015833536,12303379.295,10.1428590858785,6465.75900446029,403007683978.1616,63.50314434192603,62364465.666666664,105.037283727216,62.579019484615095,1213090.0,20953.0,0.30962417827223865,7.772984857112132,27.348471339042987,Moyen-Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,3.251369112814896,Moyenne,0.339371868503376
Cape Town,pm10,28.821927707032724,25.5415,19.38952066218612,0.0,533.86,8010,2021,2023,3,0,4770313.0,-33.9253,18.4239,ZAF,ZA,South Africa,Sub-Saharan Africa ,Upper middle income,76.16649977830726,2.532939323209457,3839.109992786153,2.5742966061604835,1.5036791968964167,51.40959505615137,21.0,82.49168320340974,3390.07491031357,2000.4795271596633,9.7,64.53433333333332,13.995078683362332,,24.815532015833536,12303379.295,10.1428590858785,6465.75900446029,403007683978.1616,63.50314434192603,62364465.666666664,105.037283727216,62.579019484615095,1213090.0,20953.0,0.30962417827223865,7.772984857112132,27.348471339042987,Moyen-Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,4.386637458926615,Moyenne,0.6725017091887546
Cape Town,pm25,8.760304903832425,7.3572500000000005,6.500967974078227,0.0,67.0,3349,2021,2023,2,0,4770313.0,-33.9253,18.4239,ZAF,ZA,South Africa,Sub-Saharan Africa ,Upper middle income,76.1649683501189,2.4965215598860953,3824.391292203555,2.83237660077976,1.5278304085843302,51.40384761229585,20.89,82.3850014940864,3382.80062010846,2031.566067273125,9.7,64.0745,13.995078683362351,,24.73228363013915,12388085.767499998,10.1926914921733,6431.51416777345,400713504433.3,63.5163815523727,62357493.5,105.288392337575,62.73254872475481,1213090.0,20953.0,0.31613996358850327,7.772984857112132,27.228805190025245,Moyen-Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,1.8340635268346113,Moyenne,0.741247658475072
Cape Town,so2,0.0132600116618323,0.002586,0.0233315223563616,0.0,0.600928,9531,2021,2023,3,0,4770313.0,-33.9253,18.4239,ZAF,ZA,South Africa,Sub-Saharan Africa ,Upper middle income,76.16649977830726,2.532939323209457,3839.109992786153,2.5742966061604835,1.5036791968964167,51.40959505615137,21.0,82.49168320340974,3390.07491031357,2000.4795271596633,9.7,64.53433333333332,13.995078683362332,,24.815532015833536,12303379.295,10.1428590858785,6465.75900446029,403007683978.1616,63.50314434192603,62364465.666666664,105.037283727216,62.579019484615095,1213090.0,20953.0,0.30962417827223865,7.772984857112132,27.348471339042987,Moyen-Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,5.21960569550931,Moyenne,1.003074404930185
Chiang Mai,co,0.6721219777292071,0.73,0.42893115955793015,0.0,3.36,10964,2021,2023,3,0,1198000.0,18.7953,98.9986,THA,TH,Thailand,East Asia & Pacific,Upper middle income,98.70199725526977,8.65838010054877,3523.05402064042,2.05009859488267,2.1154653893522863,140.38579472423933,57.307,17.406526123483435,2838.58880550784,1855.6017860984232,19.0,76.43633333333334,38.7578539411615,34.23333333333333,34.3779596661982,33015103.666666668,7.518971454462464,7053.887225125184,505915216772.8437,59.728448232014976,71721698.66666667,88.68875101134013,56.963660233252995,510890.0,,0.2631115294508235,0.960197355481505,43.03633976674697,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,6.004381161007667,Moyenne,0.6288188528770874
Chiang Mai,no2,0.0029757194725413003,0.0015,0.0036627327577740502,0.0,0.031,6717,2021,2022,2,0,1198000.0,18.7953,98.9986,THA,TH,Thailand,East Asia & Pacific,Upper middle income,98.53372716328855,8.706182157461205,3408.185513798825,2.06627241568237,2.2084849756690748,140.40464777153602,57.307,18.801316302935803,2775.27665522071,1857.7665220268,19.0,76.4485,38.79308657440935,34.599999999999994,35.0767348349727,23562309.5,7.69777714824274,6983.28018309053,500919683188.799,59.1255760192871,71731330.5,86.3653107533973,56.217083007566046,510890.0,,0.26603706548029604,0.960197355481505,43.78291699243391,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,3.6785323110624315,Moyenne,0.2822758896356367
Chiang Mai,o3,0.0218826012961214,0.0155,0.0184248347014445,0.0,0.096,9188,2021,2022,2,0,1198000.0,18.7953,98.9986,THA,TH,Thailand,East Asia & Pacific,Upper middle income,98.53372716328855,8.706182157461205,3408.185513798825,2.06627241568237,2.2084849756690748,140.40464777153602,57.307,18.801316302935803,2775.27665522071,1857.7665220268,19.0,76.4485,38.79308657440935,34.599999999999994,35.0767348349727,23562309.5,7.69777714824274,6983.28018309053,500919683188.799,59.1255760192871,71731330.5,86.3653107533973,56.217083007566046,510890.0,,0.26603706548029604,0.960197355481505,43.78291699243391,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,5.031763417305586,Moyenne,0.577896217762066
Chiang Mai,pm10,43.63156890322572,27.0,26.59541363664668,5.0,267.0,22247,2021,2023,3,0,1198000.0,18.7953,98.9986,THA,TH,Thailand,East Asia & Pacific,Upper middle income,98.70199725526977,8.65838010054877,3523.05402064042,2.05009859488267,2.1154653893522863,140.38579472423933,57.307,17.406526123483435,2838.58880550784,1855.6017860984232,19.0,76.43633333333334,38.7578539411615,34.23333333333333,34.3779596661982,33015103.666666668,7.518971454462464,7053.887225125184,505915216772.8437,59.728448232014976,71721698.66666667,88.68875101134013,56.963660233252995,510890.0,,0.2631115294508235,0.960197355481505,43.03633976674697,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,12.183461117196057,Élevée,0.6094055347923321
Chiang Mai,pm25,25.576851123178784,17.0,21.571274570565397,2.0,245.0,39596,2021,2023,3,0,1198000.0,18.7953,98.9986,THA,TH,Thailand,East Asia & Pacific,Upper middle income,98.70199725526977,8.65838010054877,3523.05402064042,2.05009859488267,2.1154653893522863,140.38579472423933,57.307,17.406526123483435,2838.58880550784,1855.6017860984232,19.0,76.43633333333334,38.7578539411615,34.23333333333333,34.3779596661982,33015103.666666668,7.518971454462464,7053.887225125184,505915216772.8437,59.728448232014976,71721698.66666667,88.68875101134013,56.963660233252995,510890.0,,0.2631115294508235,0.960197355481505,43.03633976674697,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,21.684556407447975,Élevée,0.8430609326141062
Colombo,pm25,20.18340201341679,15.0,16.601642777381592,0.0,874.0,44044,2019,2023,5,1,752993.0,6.9167,79.8333,LKA,LK,Sri Lanka,South Asia,Lower middle income,94.06797245126448,8.173875128062868,2665.5279743807523,-2.063312726422289,1.1684686786518335,355.947056677417,12.946,35.35133902083005,689.897275422886,508.8818481883165,48.06666666666666,76.9374,34.10652148724602,37.7,28.593872207736002,2962610.2,8.833235004413652,3813.607634518834,83950028532.15817,19.823355631293943,22019200.0,88.65973024704037,57.2721340073982,61860.89399999999,1562.0,0.13364367124743481,0.7252905326659822,36.767747335798866,Faible,Rural,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,24.120481927710845,Élevée,0.8221320392844761
Conakry,pm25,23.686992203665422,13.0,26.15639555647321,0.0,512.0,12152,2020,2023,3,1,1667864.0,9.5092,-13.7122,GIN,GN,Guinea,Sub-Saharan Africa ,Lower middle income,30.45641311746877,27.615418244682463,680.6886300162487,5.276216819634423,3.5283920856130933,56.27972760323403,0.89,0.0,,,66.3,59.821,24.9701557328124,,27.687994941525634,,,1284.7067466039668,17855141678.943134,36.9919490150504,13829054.666666666,,36.71322997827197,245720.0,,,0.0,55.303413186208104,Faible,Rural,Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,6.6549835706462215,Moyenne,1.103785464909229
Concepcion,no2,9.748908914381667,7.29,9.862076764218083,0.0,309.68,16225,2019,2021,3,1,719944.0,-36.8282,-73.0514,CHL,CL,Chile,Latin America & Caribbean ,High income,99.5195240411598,3.8463677945382067,8787.580310831,1.9352710764974723,1.1694822800700913,26.037619147904536,35.368,31.307799605641033,4230.68776888486,2044.5011097404397,25.400000000000002,79.51633333333334,24.5152544480559,47.0,29.269354383817102,13173462.666666666,4.309462193200344,14605.788247191367,282550921730.283,88.2962562575455,19341567.333333332,104.92366027832067,56.74197147094623,742831.64,2396.0,0.14080837231898788,1.1869115129807224,33.115722178355306,Moyen-Faible,Très urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,8.885542168674698,Moyenne,1.010571658239824
Concepcion,pm10,35.559458385598816,25.0,36.639671027283555,0.0,1985.0,82565,2019,2023,5,1,719944.0,-36.8282,-73.0514,CHL,CL,Chile,Latin America & Caribbean ,High income,99.7117140839604,3.6528019951460977,9061.343667491059,1.6962349537327643,0.9877014409290842,26.17997612487266,35.368,26.7235905308553,4287.497884683287,2059.5103010140783,25.400000000000002,79.7784,24.680717342626917,45.0,29.52882725663876,16917195.4,4.766997930880794,15258.003559779358,296879478965.7456,88.46883315426044,19447314.6,105.3340560913088,56.64014953403641,742831.64,2396.0,0.13596337099443837,1.1869115129807224,33.181629251784855,Moyen-Faible,Très urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,45.21631982475356,Élevée,1.0300879656384658
Concepcion,pm25,21.347425200013767,11.0,29.388677168178766,0.0,1996.0,90530,2019,2023,5,1,719944.0,-36.8282,-73.0514,CHL,CL,Chile,Latin America & Caribbean ,High income,99.7117140839604,3.6528019951460977,9061.343667491059,1.6962349537327643,0.9877014409290842,26.17997612487266,35.368,26.7235905308553,4287.497884683287,2059.5103010140783,25.400000000000002,79.7784,24.680717342626917,45.0,29.52882725663876,16917195.4,4.766997930880794,15258.003559779358,296879478965.7456,88.46883315426044,19447314.6,105.3340560913088,56.64014953403641,742831.64,2396.0,0.13596337099443837,1.1869115129807224,33.181629251784855,Moyen-Faible,Très urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,49.57831325301205,Élevée,1.3760402713787718
Concepcion,so2,8.487742499305558,2.42,15.01223353805077,0.0,1211.65,34000,2019,2023,5,1,719944.0,-36.8282,-73.0514,CHL,CL,Chile,Latin America & Caribbean ,High income,99.7117140839604,3.6528019951460977,9061.343667491059,1.6962349537327643,0.9877014409290842,26.17997612487266,35.368,26.7235905308553,4287.497884683287,2059.5103010140783,25.400000000000002,79.7784,24.680717342626917,45.0,29.52882725663876,16917195.4,4.766997930880794,15258.003559779358,296879478965.7456,88.46883315426044,19447314.6,105.3340560913088,56.64014953403641,742831.64,2396.0,0.13596337099443837,1.1869115129807224,33.181629251784855,Moyen-Faible,Très urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,18.619934282584886,Élevée,1.7666143142461168
Copenhagen,co,163.5049688182524,170.0,323.44612763288353,0.0,62590.0,32378,2019,2023,5,1,1366301.0,55.6805,12.5615,DNK,DK,Denmark,Europe & Central Asia,High income,99.59722849545543,1.13998692294509,27220.90147675854,1.495993951932263,0.6235094377094038,146.76274,0.9465965000000001,11.035092159560097,5861.379161721559,2642.763076186372,38.733333333333334,81.52341463414636,15.7345,28.54,20.7745625655124,,6.40449869543401,65111.02583364265,382381733897.3848,88.33028101737645,5870509.6,129.677224731445,65.62408472297098,40000.0,,0.04079216700144422,0.2942833276886292,21.91454948845749,Élevé,Très urbain,Mixte-Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,17.731653888280395,Élevée,1.9780826793441482
Copenhagen,no2,10.956898300584768,8.54,10.602351107293693,0.0,137.28,75444,2019,2023,5,1,1366301.0,55.6805,12.5615,DNK,DK,Denmark,Europe & Central Asia,High income,99.59722849545543,1.13998692294509,27220.90147675854,1.495993951932263,0.6235094377094038,146.76274,0.9465965000000001,11.035092159560097,5861.379161721559,2642.763076186372,38.733333333333334,81.52341463414636,15.7345,28.54,20.7745625655124,,6.40449869543401,65111.02583364265,382381733897.3848,88.33028101737645,5870509.6,129.677224731445,65.62408472297098,40000.0,,0.04079216700144422,0.2942833276886292,21.91454948845749,Élevé,Très urbain,Mixte-Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,41.31653888280394,Élevée,0.9667593166910614
Copenhagen,o3,52.554490579263096,60.02,22.160450758700144,0.0,549.98,31651,2019,2023,5,1,1366301.0,55.6805,12.5615,DNK,DK,Denmark,Europe & Central Asia,High income,99.59722849545543,1.13998692294509,27220.90147675854,1.495993951932263,0.6235094377094038,146.76274,0.9465965000000001,11.035092159560097,5861.379161721559,2642.763076186372,38.733333333333334,81.52341463414636,15.7345,28.54,20.7745625655124,,6.40449869543401,65111.02583364265,382381733897.3848,88.33028101737645,5870509.6,129.677224731445,65.62408472297098,40000.0,,0.04079216700144422,0.2942833276886292,21.91454948845749,Élevé,Très urbain,Mixte-Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,17.333515881708653,Élevée,0.421585951171427
Dhaka,o3,0.0093295165394402,0.002,0.0136615903624335,0.0,0.066,786,2023,2023,1,0,19134000.0,23.7289,90.3944,BGD,BD,Bangladesh,South Asia,Lower middle income,65.6304136319171,11.0036900209598,1262.45721547606,5.77511237007889,2.73858385406151,1319.17979689183,,,,,,74.672,14.4899215263887,,34.5942721606063,6628497.0,,2551.01773827307,437415333018.291,32.1578465036834,171466990.0,65.9856598598849,51.1119129405073,129980.0,,,,45.5979621815661,Faible,Rural,,Mégapole,2019-2023,Maximale (5 ans),OUI,0.4304490690032859,Faible,0.7067735157554619
Dhaka,pm25,92.83483750310586,66.0,80.72822735605601,0.0,985.0,38162,2019,2023,5,1,19134000.0,23.7289,90.3944,BGD,BD,Bangladesh,South Asia,Lower middle income,61.68436288026626,11.56583189587888,1173.872559103406,6.228710594531318,1.9958104853267042,1290.397836304924,35.87,4.070856198939207,550.4601519630801,283.7555428187368,26.099999999999998,72.8172,14.47100222072948,30.9,33.51891226498514,4978138.851,8.09751580134397,2425.800520467868,407805953395.6546,31.434105856995423,167944364.0,66.28076931271553,51.1624201264287,130150.0,2877.0,0.11907571185440245,0.13334896327303564,45.08474416086402,Faible,Rural,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,20.89923329682366,Élevée,0.8694961349181689
Dublin,no2,14.546113840436186,10.89867201,14.675334154734069,0.0,259.84491382,23807,2019,2023,5,1,592713.0,53.3497,-6.2603,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,13.037787513691129,Élevée,1.008190394469621
Dublin,o3,46.6433298321579,53.055,22.851339115218586,0.0,165.14167,53254,2019,2023,5,1,592713.0,53.3497,-6.2603,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,29.164293537787515,Élevée,0.48981153537013505
Dublin,pm25,7.113655369468961,4.9984025,10.327428602810844,0.0,372.8678333,23273,2019,2023,5,1,592713.0,53.3497,-6.2603,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,12.745345016429354,Élevée,1.4497372580757948
Dushanbe,pm25,58.953818380062636,37.0,57.55583546869868,0.0,977.0,58007,2019,2023,5,1,1564700.0,38.5367,68.78,TJK,TJ,Tajikistan,Europe & Central Asia,Lower middle income,95.98378728575241,22.36006011206408,872.7104000301254,7.500000076799742,2.16620889954349,71.78932920239208,10.602,7.419970595810295,1547.6337456997026,372.27809800458203,37.93333333333333,70.5026,3.0607392463433962,36.63333333333333,34.075544570841,419004.22140000004,15.5402041722866,966.5483074438165,9666055398.06101,26.181299142815483,9963641.0,90.36680371367495,34.90527416243994,138790.0,634.0,0.4101193351493596,0.20464307732072262,56.43560468290508,Faible,Rural,Mixte-Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,31.767250821467687,Élevée,0.9761212392608544
Finglas,no2,14.546113840436186,10.89867201,14.675334154734069,0.0,259.84491382,23807,2019,2023,5,1,330506.0,53.3892,-6.2969,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,13.037787513691129,Élevée,1.008190394469621
Finglas,o3,46.6433298321579,53.055,22.851339115218586,0.0,165.14167,53254,2019,2023,5,1,330506.0,53.3892,-6.2969,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,29.164293537787515,Élevée,0.48981153537013505
Finglas,pm25,7.113655369468961,4.9984025,10.327428602810844,0.0,372.8678333,23273,2019,2023,5,1,330506.0,53.3892,-6.2969,IRL,IE,Ireland,Europe & Central Asia,High income,89.77170509911623,1.003143878384981,21467.96169370794,6.6719056003723285,1.9451490939718,74.46991435622006,1.584,6.833065763989278,6047.183563337958,2627.8273153615182,12.9,82.55658536585368,11.409783713165899,29.560000000000002,37.173609760151535,132143097.4,7.39946846732675,96826.95777325779,497865895501.526,63.68593875824708,5130232.4,135.42964553833,56.443794363622416,68890.0,1808.6666666666667,0.027551910285519943,0.5380961964456388,38.176753638536525,Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,12.745345016429354,Élevée,1.4497372580757948
Gazipura,o3,0.0093295165394402,0.002,0.0136615903624335,0.0,0.066,786,2023,2023,1,0,2674697.0,23.9234,90.3959,BGD,BD,Bangladesh,South Asia,Lower middle income,65.6304136319171,11.0036900209598,1262.45721547606,5.77511237007889,2.73858385406151,1319.17979689183,,,,,,74.672,14.4899215263887,,34.5942721606063,6628497.0,,2551.01773827307,437415333018.291,32.1578465036834,171466990.0,65.9856598598849,51.1119129405073,129980.0,,,,45.5979621815661,Faible,Rural,,Moyenne,2019-2023,Maximale (5 ans),OUI,0.4304490690032859,Faible,0.7067735157554619
Gazipura,pm25,92.83483750310586,66.0,80.72822735605601,0.0,985.0,38162,2019,2023,5,1,2674697.0,23.9234,90.3959,BGD,BD,Bangladesh,South Asia,Lower middle income,61.68436288026626,11.56583189587888,1173.872559103406,6.228710594531318,1.9958104853267042,1290.397836304924,35.87,4.070856198939207,550.4601519630801,283.7555428187368,26.099999999999998,72.8172,14.47100222072948,30.9,33.51891226498514,4978138.851,8.09751580134397,2425.800520467868,407805953395.6546,31.434105856995423,167944364.0,66.28076931271553,51.1624201264287,130150.0,2877.0,0.11907571185440245,0.13334896327303564,45.08474416086402,Faible,Rural,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,20.89923329682366,Élevée,0.8694961349181689
Gothenburg,no2,17.09494270126969,12.10505,14.527878578294278,0.0,132.8,46719,2020,2023,4,1,674529.0,57.7075,11.9675,SWE,SE,Sweden,Europe & Central Asia,High income,98.77926838556607,1.219176064017645,24433.515326406676,1.085860540530465,0.880683327769,25.6537791652419,2.483,0.4000048866017225,12548.3526806743,4364.060330739223,57.849999999999994,82.94512195121953,68.70008778575497,29.9,22.6855771775914,17239372.357625,5.659802750454695,55750.82213265597,582505288159.8612,88.28791092420508,10448206.5,137.1912841796875,64.92416651411494,407277.5,9712.5,0.0783924994805644,0.0071016278863713506,23.904753241609047,Élevé,Très urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,25.585432639649508,Élevée,0.8493380440973871
Gothenburg,o3,52.77328761255829,56.0,24.42395710521529,0.0,175.6,25775,2020,2023,4,1,674529.0,57.7075,11.9675,SWE,SE,Sweden,Europe & Central Asia,High income,98.77926838556607,1.219176064017645,24433.515326406676,1.085860540530465,0.880683327769,25.6537791652419,2.483,0.4000048866017225,12548.3526806743,4364.060330739223,57.849999999999994,82.94512195121953,68.70008778575497,29.9,22.6855771775914,17239372.357625,5.659802750454695,55750.82213265597,582505288159.8612,88.28791092420508,10448206.5,137.1912841796875,64.92416651411494,407277.5,9712.5,0.0783924994805644,0.0071016278863713506,23.904753241609047,Élevé,Très urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,14.115553121577218,Élevée,0.4627214069061568
